TransactionID,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,C3,C4,C7,C8,C10,C12,C13,D1,D10,D15
2987018,3.8701588013294472,4,8.44741429680832,6.194405391104672,0.9387254901960784,4,0.9425566343042072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987019,5.225746673713202,4,8.854379458771108,4.709530201312334,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.029342723004694836,0.09779179810725552,0.6192443919716646,0.6263282172373081
2987020,3.6635616461296463,4,8.971448463693834,5.749392985908253,0.9387254901960784,2,0.9894822006472492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987021,5.074861266395527,4,9.34145634983372,6.297109319933935,0.9387254901960784,2,0.9029126213592233,1,0.0,0.0,0.0,0.0,0.0,0.0,0.789906103286385,0.7649842271293376,0.8760330578512396,0.6540731995277449
2987022,3.912023005428146,1,7.452402451223638,6.368187186350492,0.9387254901960784,4,0.9911003236245955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.0,0.0
2987023,4.681668156960816,4,7.779885115070522,5.886104031450156,0.9387254901960784,2,0.9425566343042072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987024,4.303389189156809,4,9.221478116386638,5.886104031450156,0.9387254901960784,4,0.9425566343042072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.011737089201877934,0.10410094637223974,0.5897284533648169,0.6280991735537189
2987025,4.681668156960816,4,9.641148287756142,4.709530201312334,0.9387254901960784,2,0.9894822006472492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005868544600938967,0.0,0.6050767414403777,0.6050767414403777
2987026,5.214935757608986,4,9.79076668247201,4.997212273764115,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.0,0.7337662337662337,0.7337662337662337
2987027,3.8701588013294472,4,9.333177281935246,5.771441123130016,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.0,0.5897284533648169,0.5897284533648169
2987028,2.995732273553991,4,9.039670667922676,5.594711379601839,0.9387254901960784,2,0.9894822006472492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0015772870662460567,0.5897284533648169,0.5897284533648169
2987029,3.610647605844363,4,9.467460138845324,5.8888779583328805,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987030,3.5553480614894135,4,9.493713172839865,6.318968113746434,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.022300469483568074,0.2665615141955836,0.7455726092089727,0.8205430932703659
2987031,5.8968516241635855,4,8.790725628263576,6.368187186350492,0.9387254901960784,4,0.9911003236245955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987032,5.298317366548036,4,8.966356154790121,5.8888779583328805,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012910798122065728,0.04574132492113565,0.6062573789846517,0.742621015348288
2987033,3.6888794541139363,4,9.061027968789174,5.605802066295998,0.9387254901960784,2,0.9894822006472492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.19085173501577288,0.6611570247933883,0.6611570247933883
2987034,4.681668156960816,4,9.761866382868549,6.318968113746434,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.3864353312302839,0.7343565525383706,0.7343565525383706
2987035,4.681668156960816,4,9.186662244621605,5.886104031450156,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.3170347003154574,0.7609208972845336,0.7609208972845336
2987036,4.343805421853684,4,8.477620416296414,6.194405391104672,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02112676056338028,0.7539432176656151,0.5897284533648169,0.871310507674144
2987037,3.08876713952118,4,9.491677356868124,4.709530201312334,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5845070422535211,0.0,0.5897284533648169,0.5897284533648169
2987038,3.2188758248682006,3,8.605753368395717,5.988961416889864,0.9387254901960784,0,0.9190938511326862,0,0.0,0.001841620626151013,0.0,0.017045454545454544,0.3059210526315789,0.0,0.11267605633802817,0.8548895899053628,0.896694214876033,0.909090909090909
2987039,3.6876286722122837,4,9.441293350181875,4.709530201312334,0.9387254901960784,4,0.9425566343042072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987040,4.329245391734468,0,9.497697391604019,6.343880434126331,0.9117647058823529,4,0.9911003236245955,0,0.0,0.001841620626151013,0.020833333333333332,0.002840909090909091,0.003289473684210526,0.023809523809523808,0.0035211267605633804,0.0,0.5897284533648169,0.5897284533648169
2987041,6.651571873589727,4,9.105202053852878,6.115892125483034,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.011737089201877934,0.2854889589905363,0.6965761511216056,0.819362455726092
2987042,4.762173934797756,4,9.479221814964246,6.0330862217988015,0.9387254901960784,4,0.9660194174757283,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.0,0.5897284533648169,0.6027154663518299
2987043,3.8918202981106265,4,9.2850767180902,6.238324625039508,0.9387254901960784,4,0.9425566343042072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987044,3.676300671907076,4,9.135724578595394,6.318968113746434,0.9387254901960784,4,0.9660194174757283,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987045,3.609565647394211,4,9.688560155993258,4.709530201312334,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6185446009389671,0.14353312302839116,0.7603305785123966,0.7603305785123966
2987046,3.8918202981106265,4,9.436997742590188,5.771441123130016,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.00473186119873817,0.5909090909090908,0.5909090909090908
2987047,2.70805020110221,4,8.344742754417545,6.194405391104672,0.9387254901960784,4,0.9660194174757283,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.17034700315457413,0.652892561983471,0.652892561983471
2987048,3.7446452320197934,0,9.673130546703616,6.300785794663244,0.9673202614379085,4,0.9199029126213594,1,0.0,0.001841620626151013,0.020833333333333332,0.002840909090909091,0.003289473684210526,0.011904761904761904,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987049,1.27954399117301,0,9.451716691551452,5.583496308781699,0.9673202614379085,2,0.9894822006472492,0,0.0,0.003683241252302026,0.041666666666666664,0.005681818181818182,0.006578947368421052,0.011904761904761904,0.002347417840375587,0.10410094637223974,0.5897284533648169,0.6280991735537189
2987050,4.762173934797756,4,9.214830277249035,4.736198448394496,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987051,5.420534999272286,4,8.966356154790121,5.8888779583328805,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012910798122065728,0.04574132492113565,0.6062573789846517,0.742621015348288
2987052,4.762173934797756,4,8.965206802770357,6.175867270105761,0.9387254901960784,2,0.9894822006472492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03990610328638498,0.0,0.8051948051948051,0.8293978748524202
2987053,4.874815570953721,4,9.799126537211386,6.113682179832232,0.9387254901960784,2,0.9029126213592233,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02699530516431925,0.6214511041009464,0.5897284533648169,0.8600944510035418
2987054,3.5263605246161616,4,9.818474178209172,6.304448802421981,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987055,5.351621138570348,4,8.207946941048617,4.709530201312334,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.033123028391167195,0.601534828807556,0.601534828807556
2987056,6.214608098422191,4,7.578145472419466,5.948034989180646,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.007886435331230283,0.5926800472255017,0.5926800472255017
2987057,3.912023005428146,1,9.379154445411636,6.194405391104672,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.002840909090909091,0.003289473684210526,0.0,0.0011737089201877935,0.0,0.0,0.5897284533648169
2987058,5.940723731654782,4,9.720705889909716,5.135798437050262,0.9387254901960784,4,0.9911003236245955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.056782334384858045,0.6103896103896104,0.6103896103896104
2987059,3.5821290841670557,4,9.188605879830176,5.8377304471659395,0.9387254901960784,4,0.8891585760517801,1,0.0,0.0,0.0,0.0,0.0,0.0,0.045774647887323945,0.0,0.5897284533648169,0.5897284533648169
2987060,7.805474625270857,4,7.70210434005105,6.320768294250582,0.9387254901960784,2,0.9894822006472492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987061,4.07668962698338,4,9.436997742590188,5.771441123130016,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.01892744479495268,0.5897284533648169,0.5968122786304604
2987062,5.298317366548036,4,9.80543361206074,6.340359303727752,0.9387254901960784,2,0.9029126213592233,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.1640378548895899,0.6511216056670601,0.6511216056670601
2987063,4.382026634673881,4,9.796292020932572,5.652489180268651,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02699530516431925,0.7318611987381703,0.8630460448642265,0.7361275088547815
2987064,5.521460917862246,4,8.094988759303774,6.115892125483034,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008215962441314555,0.3753943217665615,0.7851239669421487,0.7296340023612751
2987065,4.74449725120919,4,9.751966744894887,5.771441123130016,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987066,5.703782474656201,1,9.63776264743639,6.331501849893691,0.9387254901960784,4,0.9911003236245955,0,0.0,0.0,0.0,0.002840909090909091,0.003289473684210526,0.0,0.0011737089201877935,0.0,0.0,0.0
2987067,6.09807428216624,4,7.122866658599083,5.71042701737487,0.9387254901960784,4,0.9660194174757283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528169014084507,0.37697160883280756,0.8648170011806375,0.8648170011806375
2987068,1.125254219614531,0,9.552226498441476,6.300785794663244,0.9673202614379085,4,0.9271844660194175,0,0.0,0.001841620626151013,0.020833333333333332,0.0,0.0,0.011904761904761904,0.004694835680751174,0.056782334384858045,0.5897284533648169,0.6103896103896104
2987069,2.995732273553991,3,9.462343451970945,5.713732805509369,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0055248618784530384,0.0,0.014204545454545456,0.03618421052631579,0.0,0.014084507042253521,0.0,0.7573789846517118,0.7573789846517118
2987070,4.605170185988092,1,8.211211361793023,5.575949103146316,0.9387254901960784,4,0.9393203883495147,0,0.0,0.0,0.0,0.002840909090909091,0.003289473684210526,0.0,0.0011737089201877935,0.0,0.0,0.0
2987071,4.07753744390572,4,7.415776975415394,4.709530201312334,0.9387254901960784,4,0.9660194174757283,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987072,1.9120578572500886,0,9.534740027363126,5.926926025970411,0.9673202614379085,2,0.9894822006472492,1,0.0,0.001841620626151013,0.020833333333333332,0.002840909090909091,0.003289473684210526,0.011904761904761904,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987073,6.317164686747284,4,7.578145472419466,5.948034989180646,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.007886435331230283,0.5926800472255017,0.5926800472255017
2987074,3.32478419042886,0,9.673130546703616,6.300785794663244,0.9673202614379085,4,0.9199029126213594,1,0.0,0.001841620626151013,0.020833333333333332,0.002840909090909091,0.003289473684210526,0.011904761904761904,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987075,4.22683374526818,4,8.477620416296414,6.194405391104672,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02112676056338028,0.7539432176656151,0.5897284533648169,0.871310507674144
2987076,3.609565647394211,4,9.80543361206074,6.340359303727752,0.9387254901960784,2,0.9029126213592233,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0035211267605633804,0.07413249211356467,0.5985832349468713,0.6168831168831168
2987077,5.634789603169249,4,8.094988759303774,6.115892125483034,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008215962441314555,0.3753943217665615,0.7851239669421487,0.7296340023612751
2987078,5.703782474656201,4,9.606293719711752,6.324358962381311,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.009389671361502348,0.7192429022082019,0.858323494687131,0.858323494687131
2987079,3.356862278952962,0,8.412721169819527,6.214608098422191,0.9673202614379085,2,0.9854368932038836,0,0.0,0.001841620626151013,0.020833333333333332,0.0,0.0,0.011904761904761904,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987080,4.0943445622221,4,8.88280805492444,4.709530201312334,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01056338028169014,0.0,0.858913813459268,0.858913813459268
2987081,4.653484046266642,4,9.751966744894887,5.771441123130016,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01995305164319249,0.34069400630914826,0.5897284533648169,0.7184179456906729
2987082,5.634789603169249,4,9.62019582838564,5.135798437050262,0.9387254901960784,2,0.8907766990291263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.12302839116719243,0.6038961038961038,0.6351829988193624
2987083,6.020901982761599,4,9.595262578853017,5.981414211254481,0.9387254901960784,2,0.9894822006472492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987084,4.833691252514955,0,8.62748154531036,4.634728988229636,0.9673202614379085,4,0.9911003236245955,0,0.0,0.001841620626151013,0.020833333333333332,0.002840909090909091,0.003289473684210526,0.011904761904761904,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987085,3.7517603521531373,0,9.673130546703616,6.300785794663244,0.9673202614379085,4,0.9199029126213594,1,0.0,0.001841620626151013,0.020833333333333332,0.0,0.0,0.011904761904761904,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987086,3.7954891891721947,4,9.377125189621008,5.327876168789581,0.9387254901960784,2,0.9425566343042072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008215962441314555,0.04889589905362776,0.7603305785123966,0.7603305785123966
2987087,4.4880744141118445,4,7.3453648404168685,4.962844630259907,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.5897284533648169,0.8553719008264462
2987088,4.941642422609304,4,9.803390935997843,5.493061443340548,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.637223974763407,0.8276269185360093,0.8276269185360093
2987089,5.765034350687964,4,9.751966744894887,5.771441123130016,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987090,4.354411317640897,0,9.673130546703616,6.300785794663244,0.9673202614379085,4,0.9199029126213594,1,0.0,0.001841620626151013,0.020833333333333332,0.0,0.0,0.011904761904761904,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987091,4.672828834461906,4,9.558529412264617,4.709530201312334,0.9387254901960784,2,0.9894822006472492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005868544600938967,0.08990536277602523,0.6723730814639906,0.8518299881936244
2987092,4.762173934797756,4,8.776630098427717,4.709530201312334,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987093,3.912023005428146,1,8.560252680876685,5.886104031450156,0.9387254901960784,4,0.9911003236245955,0,0.0,0.001841620626151013,0.0,0.002840909090909091,0.003289473684210526,0.0,0.0011737089201877935,0.0,0.0,0.0
2987094,6.267200548541362,4,8.595819511871428,5.135798437050262,0.9387254901960784,4,0.9911003236245955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.0,0.5926800472255017,0.5926800472255017
2987095,4.07753744390572,4,7.839131648274333,6.16541785423142,0.9387254901960784,4,0.9425566343042072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.11356466876971609,0.6316410861865407,0.6316410861865407
2987096,4.686750172980514,4,9.623839785112668,6.318968113746434,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3028169014084507,0.0,0.7077922077922078,0.5897284533648169
2987097,3.068052935133617,4,7.855932199718614,5.293304824724492,0.9387254901960784,2,0.9716828478964402,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.014195583596214511,0.5950413223140495,0.5950413223140495
2987098,5.0689042022202315,4,8.773229786032473,4.605170185988092,0.9387254901960784,2,0.9894822006472492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035211267605633804,0.06309148264984227,0.6127508854781581,0.6127508854781581
2987099,4.31748811353631,2,7.101675971619444,5.159055299214529,0.9387254901960784,4,0.9911003236245955,0,0.0,0.003683241252302026,0.0,0.002840909090909091,0.006578947368421052,0.0,0.002347417840375587,0.0,0.0,0.0
2987100,4.605170185988092,1,9.720705889909716,5.135798437050262,0.9387254901960784,4,0.9911003236245955,0,0.0,0.0,0.0,0.002840909090909091,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
2987101,3.2188758248682006,1,8.416930769477844,6.0473721790462776,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.002840909090909091,0.003289473684210526,0.0,0.0011737089201877935,0.0,0.0,0.0
2987102,3.7600366484302645,4,8.339500903005945,6.100318952020064,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987103,3.8701588013294472,4,9.818474178209172,6.304448802421981,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987104,4.605170185988092,1,9.720705889909716,5.135798437050262,0.9387254901960784,4,0.9911003236245955,0,0.0,0.0,0.0,0.002840909090909091,0.003289473684210526,0.0,0.0011737089201877935,0.0,0.0,0.0
2987105,1.6243265249278511,0,9.673130546703616,6.300785794663244,0.9673202614379085,4,0.9199029126213594,1,0.0,0.003683241252302026,0.041666666666666664,0.005681818181818182,0.006578947368421052,0.023809523809523808,0.0011737089201877935,0.033123028391167195,0.5897284533648169,0.5897284533648169
2987106,4.5217885770490405,4,9.451952327573435,6.318968113746434,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.017605633802816902,0.6766561514195584,0.8423848878394332,0.8423848878394332
2987107,5.420534999272286,4,9.159047077588632,5.771441123130016,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.009389671361502348,0.18769716088328076,0.7827626918536008,0.7827626918536008
2987108,5.0106352940962555,1,9.16062477973025,6.198478716492308,0.9387254901960784,4,0.9911003236245955,1,0.0,0.001841620626151013,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.0,0.0
2987109,4.681668156960816,4,7.902487437162855,4.709530201312334,0.9387254901960784,2,0.9029126213592233,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.06466876971608833,0.6133412042502951,0.6133412042502951
2987110,7.050946118573053,4,7.101675971619444,6.259581464064923,0.9387254901960784,4,0.9911003236245955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987111,2.9006520673037213,0,9.534740027363126,5.926926025970411,0.9673202614379085,2,0.9894822006472492,1,0.0,0.001841620626151013,0.020833333333333332,0.002840909090909091,0.003289473684210526,0.011904761904761904,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987112,5.351621138570348,4,9.648401735787335,6.194405391104672,0.9387254901960784,4,0.9911003236245955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5669014084507042,0.3943217665615142,0.7367178276269185,0.7367178276269185
2987113,2.4665729430994956,0,9.673130546703616,6.300785794663244,0.9673202614379085,4,0.9199029126213594,1,0.0,0.001841620626151013,0.020833333333333332,0.0,0.0,0.011904761904761904,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987114,1.4890765557629164,0,9.407878894574997,6.0867747269123065,0.9673202614379085,4,0.9199029126213594,1,0.0,0.001841620626151013,0.020833333333333332,0.002840909090909091,0.003289473684210526,0.011904761904761904,0.0,0.0,0.5897284533648169,0.5897284533648169
2987115,4.31748811353631,4,9.347054195292005,5.886104031450156,0.9387254901960784,4,0.9425566343042072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01643192488262911,0.08832807570977917,0.6469893742621015,0.6741440377804013
2987116,3.5263605246161616,4,9.261033486291701,6.297109319933935,0.9387254901960784,2,0.9894822006472492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987117,5.298317366548036,4,9.190443740261726,6.368187186350492,0.9387254901960784,4,0.9911003236245955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035211267605633804,0.0015772870662460567,0.5897284533648169,0.7621015348288075
2987118,2.4665729430994956,0,9.673130546703616,6.300785794663244,0.9673202614379085,4,0.9199029126213594,1,0.0,0.001841620626151013,0.020833333333333332,0.0,0.0,0.011904761904761904,0.002347417840375587,0.0,0.5897284533648169,0.5897284533648169
2987119,4.605170185988092,1,7.806289289267033,5.988961416889864,0.9387254901960784,0,0.9037216828478966,0,0.0,0.001841620626151013,0.0,0.002840909090909091,0.003289473684210526,0.0,0.0011737089201877935,0.0,0.0,0.0
2987120,4.07753744390572,4,9.184919994629272,6.269096283706261,0.9387254901960784,4,0.9911003236245955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.5897284533648169,0.5897284533648169
2987121,3.912023005428146,1,7.4977617006225685,5.081404364984463,0.9387254901960784,2,0.9029126213592233,1,0.0,0.0,0.0,0.002840909090909091,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
